Package,Zone,Dist,Mandal,GPName,zonemandalgp,LGDCode,USCNo,Previousreading,CurrentReading,LastDate,CurrentDate,AddlCharges,TotalAmount,NewAmount,ACDAmount,ArrearAmount,EnergyCharge,FixedCharge,CustCharge,Adjustment,other,scno,name,eroarea,unit
Package-B,Khammam,Mahabubabad,Kuravi,REKULA THANDA (K),GP,278219,16540679,399,467,19-10-2022,21-11-2022,0,743,924,0,181,578,70,90,0,5,14751-00001,TELANGANA FIBERGRID CORPORATIO,KORIVI,68
Package-B,Khammam,Mahabubabad,Kuravi,THATYA THANDA,GP,278144,16540655,300,300,19-10-2022,18-11-2022,0,450,1405,0,955,336,60,50,0,4,14759-00001,TELANGANA FIBER GRID CORPORAT,KORIVI,48
Package-B,Khammam,Mahabubabad,Kuravi,BANGARIGUDEM,GP,278130,16540687,66,66,18-10-2022,19-11-2022,0,176,352,0,176,65,60,50,0,1,14734-00004,TELANGANA FIBER GRID CORPORAT,KORIVI,0
Package-B,Khammam,Mahabubabad,Maripeda,KOTYA THANDA,GP,279052,16835545,355,360,10-10-2022,05-11-2022,25,201,5090,0,4889,65,60,50,0,26,14331-00020,TELANGANA FIBER GRID CORPORATI,THORRUR,5
Package-B,Khammam,Mahabubabad,Maripeda,RAMPUR,GP,213826,16815784,472,536,03-10-2022,03-11-2022,150,861,6833,164,5972,544,70,90,0,157,14302-01103,TELANGANA FIBER GRID CORPORATI,THORRUR,64
Package-B,Khammam,Mahabubabad,Maripeda,STAGE THANDA,GP,278273,16520114,1920,10,06-10-2022,11-11-2022,0,1479,1479,1778,0,1265.8,70,105,0,38.2,14353-00004,TELANGANA FIBER GRID CORPORAT,THORRUR,142
Package-B,Khammam,Mahabubabad,Maripeda,BEECHRAJPALLE,GP,213812,16713537,60,60,09-10-2022,04-11-2022,25,200,2618,0,2418,65,60,50,0,25,14309-00807,telangana fiber grid corporati,THORRUR,0
Package-B,Khammam,Mahabubabad,Mahabubabad,Islavath Thanda(S),GP,279446,16844600,21,25,07-10-2022,05-11-2022,25,200,2574,0,2374,65,60,50,0,25,14647-00002,TELANGANA FIBER GRID CORPORATI,MAHABUBABAD,4
Package-B,Khammam,Mahabubabad,Mahabubabad,GADDIGUDEM THANDA,GP,279437,16842523,16,18,09-10-2022,04-11-2022,25,200,1915,0,1715,65,60,50,0,25,14635-00001,TELANGANA FIBER GRID CORPORATI,MAHABUBABAD,2
Package-C,ADILABAD,MANCHERIAL,JAIPUR,JAIPUR,GP,195228,16472317,1963,2102,13-10-2022,14-11-2022,0,1431,1431,1082,0,1230.5,70,105,0,25.5,65219-01285,FIBER GRID CORPORATION TELANGA,CHENNUR,139
Package-C,ADILABAD,MANCHERIAL,JAIPUR,JAIPUR,Mandal,4652,16647970,8546,9131,13-10-2022,14-11-2022,150,6612,11198,14856,4586,5824.8,210,160,0,417.2,65219-01325,TELANGANA FIBER GRID CORPORATI,CHENNUR,585
Package-C,KARIMNAGAR,KARIMNAGAR,VEENAVANKA,KALVALA,GP,278160,16776964,685,767,03-10-2022,03-11-2022,25,899,8711,730,7812,697,70,90,0,42,21622-00239,TELANGANA FIBER GRID CORPORATI,HUZURABAD,82
Package-B,Warangal,Mulugu,Mangapet,NARSIMHASAGAR,GP,213803,16623696,300,380,20-09-2022,16-11-2022,0,791,987,189,196,560,120,100,0,11,11310-00889,TELANGANA FIBER GRID CORPORATI,ETURNAGARAM,80
Package-B,Warangal,Mulugu,Mangapet,BALANNAGUDEM,GP,213792,16623697,90,90,24-09-2022,15-11-2022,50,400,745,0,345,130,120,100,0,50,11335-00183,TELANGANA FIBER GRID CORPORATI,ETURNAGARAM,0
Package-B,Warangal,Mulugu,Mangapet,BUCHAMPET,GP,213793,16623700,618,710,21-09-2022,18-11-2022,300,1170,2439,0,1269,644,120,100,0,306,11320-00306,TELANGANA FIBER GRID CORPORATI,ETURNAGARAM,92
Package-B,Warangal,Mulugu,Mangapet,PUREDUPALLY,GP,278335,16602546,450,450,20-09-2022,18-11-2022,25,903,1668,0,765,651,120,100,0,32,11311-00215,TELANGANA FIBER GRID CORPORATI,ETURNAGARAM,93
Package-B,Warangal,Jangaon,Raghunathpalle,Raghunathpalle,Mandal,5697,16945243,10506,0,13-10-2022,16-11-2022,1503.85,9569,115470,0,105901,7638,210,160,0,1561,13801-03271,TELANGANA FIBER GRID CORPORATI,RAGHUNATHAPALLY,748
Package-B,Warangal,Warangal Urban,Dharmasagar,Dharmasagar,Mandal,5664,16577450,9016,9585,16-10-2022,21-11-2022,150,6224,27045,8242,20821,5581.2,210,120,0,312.8,12801-04622,Telanaga fiber grid corporatio,Rural/HNK,569
Package-B,Warangal,Jangaon,Ghanpur(Stn),Ghanpur(Stn),Mandal,5670,16562765,11255,11922,17-10-2022,18-11-2022,0,7451,7451,6494,0,6726.8,420,160,0,144.2,12701-07410,TELANGANA FIBER GRID CORPORATI,GHANPUR,667
Package-B,Warangal,Jangaon,Jangaon,Jangaon,Mandal,5675,16871951,9,9,20-10-2022,19-11-2022,25,635,4395,0,3760,200,360,50,0,25,13610-29367,TELANGANA FIBER GRID CORPORATI,JANGAON,0
Package-B,Warangal,Jayashankar Bhupalapalli,Kataram,Kataram,Mandal,5019,16757115,3500,3700,20-10-2022,18-11-2022,0,2386,32874,0,30488,1848.4,420,105,0,12.6,25524-03505,TELANGANA FIBER GRID CORPORATI,BHOOPALPALLY,200
Package-B,Warangal,Jayashankar Bhupalapalli,Malharrao,Malharrao,Mandal,5026,16615216,9875,10798,12-10-2022,18-11-2022,150,10283,29872,2924,19589,9446.7,420,160,0,256.3,25301-03472,TELANGANA FIBER GRID CORPORATI,BHOOPALPALLY,923
Package-B,Warangal,Jayashankar Bhupalapalli,Tekumatla,Tekumatla,Mandal,7252,16590729,3123,3180,19-10-2022,23-11-2022,488.4,1194,34233,0,33039,399,210,90,0,495,10126-01762,TELANGANA FIBER GRID CORPORATI,BHOOPALPALLY,57
Package-B,Warangal,Mulugu,Eturnagaram,Eturnagaram,Mandal,5667,16685191,7380,7948,08-10-2022,08-11-2022,0,6311,6311,15740,0,5658,210,160,0,283,11101-04158,TELANAGANA FIBER GRID CORPORA,ETURNAGARAM,568
Package-C,ADILABAD,MANCHERIAL,BHEEMINI,BHEEMINI,GP,195032,16490661,1554,1670,19-10-2022,21-11-2022,0,1194,1194,746,0,1000,70,105,0,19,61301-00659,FIBER GRID CORPORATION TELANGA,BELLAMPALLY,116
Package-B,Warangal,Warangal Rural,Chennaraopet,Chennaraopet,Mandal,5660,16813523,4199,4211,16-10-2022,11-11-2022,25,641,51024,0,50383,200,360,50,0,31,11905-02439,TELANAGANA FIBER GRID CORPORA,NEKKONDA,12
Package-B,Warangal,Warangal Urban,Hanamkonda,Hanamkonda,Mandal,4695,15892238,10800,11459,09-10-2022,08-11-2022,504.48,7737,47387,0,39650,6679.2,350,160,0,547.8,22 19 112397,"DY.EE,T-FIBRE",T/HNK,659
Package-B,Warangal,Warangal Urban,Khazipet,Khazipet,Mandal,6247,16643637,9617,9990,14-10-2022,15-11-2022,25,4135,41192,6320,37057,3589.2,277.2,120,0,148.6,12204-153357,TELANGANA FIBER GRID CORPORAT,KAZIPET,373
Package-B,Warangal,Warangal Urban,Khillawarangal,Khillawarangal,Mandal,6246,16555137,6025,6025,26-06-2022,21-11-2022,150,6475,19270,7618,12795,5801,210,160,0,304,15175-150068,TELANGANA FIBER GRID CORPORATI,AJMILLS/WARANGAL,581
Package-B,Warangal,Warangal Urban,Warangal_Urban,Warangal_Urban,Mandal,4706,16637646,97,10326,18-10-2022,22-11-2022,0,112839,112839,0,0,111854.8,210,160,0,614.2,15144-149048,TELANGANA FIBER GRID CORPORATI,T/WARANGAL,10229
Package-C,ADILABAD,ADILABAD,TALAMADUGU,TALAMADUGU,GP,195671, 16774982,1522,1656,06-10-2022,09-11-2022,0,1429,3087,4686,1658,1172.6,70,105,0,81.4,60222-01334,FIBER GRID CORPORATION TELANGA,TOWN/ADILABAD,134
Package-C,ADILABAD,MANCHERIAL,BHEEMINI,BHEEMINI,Mandal,4641,16544278,15185,16029,17-10-2022,18-11-2022,0,9303,22495,13198,13192,8673.8,210,160,0,259.2,61301-00676,TELANGANA FIBER GRID CORPORATI,BELLAMPALLY,844
Package-C,NIZAMABAD,NIRMAL,LAXMICHANDA,CHINTALCHANDA,GP,195425,16426894,1159,1244,09-10-2022,19-11-2022,0,899,899,660,0,722.5,70,90,0,16.5,62209-00822,TELANGANA FIBER GRID CORPORATI,TOWN/NIRMAL,85
Package-C,NIZAMABAD,NIRMAL,LAXMICHANDA,MALLAPUR,GP,195430,16426896,1218,1283,19-10-2022,17-11-2022,0,722,1419,352,697,552.5,70,90,0,9.5,62212-00768,TELANGANA FIBER GRID CORPORATI,TOWN/NIRMAL,65
Package-C,NIZAMABAD,NIRMAL,LAXMICHANDA,MUNIPALLI,GP,195431,16426898,1055,1121,14-10-2022,19-11-2022,0,731,1006,336,275,561,70,90,0,10,62210-00665,TELANGANA FIBER GRID CORPORATI,TOWN/NIRMAL,66
Package-C,NIZAMABAD,NIRMAL,LAXMICHANDA,POTPALLI K,GP,281434,16426901,1449,1540,16-10-2022,19-11-2022,0,954,954,962,0,773.5,70,90,0,20.5,62221-00423,TELANGANA FIBER GRID CORPORATI,TOWN/NIRMAL,91
Package-C,NIZAMABAD,NIRMAL,DILAWARPUR,SAMANDARPALLY,GP,195129,16426946,950,1013,15-10-2022,16-11-2022,150,850,1804,0,954,535.5,70,90,0,154.5,62018-00220,TELANGANA FIBER GRID CORPORATI,TOWN/NIRMAL,63
Package-C,NIZAMABAD,NIRMAL,DILAWARPUR,GUNDAMPALLY,GP,195120,16426947,1293,1520,15-10-2022,21-11-2022,150,2424,5466,318,3042,2079.3,70,105,0,169.7,62020-01482,TELANGANA FIBER GRID CORPORATI,TOWN/NIRMAL,227
Package-C,NIZAMABAD,NIRMAL,SARANGPUR,ADELLY,GP,281396,16427024,1099,1101,17-10-2022,11-11-2022,0,181,374,302,193,65,60,50,0,6,61910-00380,TELANGANA FIBER GRID CORPORATI,TOWN/NIRMAL,2
Package-C,NIZAMABAD,NIRMAL,LAXMICHANDA,PARPALLY,GP,195435,16434555,647,647,20-10-2022,21-11-2022,0,180,180,336,0,65,60,50,0,5,62213-01509,TELANGANA FIBER GRID CORPORATI,TOWN/NIRMAL,0
Package-C,NIZAMABAD,NIRMAL,BASAR,DHODAPUR,GP,289449,16438649,640,818,20-09-2022,18-11-2022,0,1850,1850,168,0,1513,140,180,0,17,62517-00152,TELANGANA FIBER GRID CORPORATI,BHAINSA,178
Package-C,KARIMNAGAR,JAGITYAL,KODIMIAL,KODIMIAL,GP,201462,16440349,660,785,19-10-2022,17-11-2022,0,1289,2928,0,1639,1105.9,70,105,0,8.1,22403-03995,TELANGANA FIBER GRID CORPORATI,MALLIAL,125
Package-C,KARIMNAGAR,JAGITYAL,GOLLAPALLE,GOVINDPALLY,GP,201203,16440371,1123,1125,13-10-2022,12-11-2022,0,184,184,576,0,65,60,50,0,9,22624-01329,TELANGANA FIBER GRID CORPORATI,MALLIAL,2
Package-C,KARIMNAGAR,PEDDAPALLI,ELGAID,NARASAPUR,GP,201109,16440884,284,292,04-10-2022,04-11-2022,0,175,175,0,0,65,60,50,0,0,51018-00728,TELANGANA FIBER GRID CORPORATI,SULTHANABAD,8
Package-C,KARIMNAGAR,PEDDAPALLI,ELGAID,SHIVAPALLI,GP,201111,16440891,649,651,04-10-2022,03-11-2022,0,188,188,814,0,65,60,50,0,13,51019-00756,TELANGANA FIBER GRID CORPORATI,SULTHANABAD,2
Package-C,KARIMNAGAR,PEDDAPALLI,ELGAID,BURAHANMIYAPET,GP,201103,16440894,1375,1462,04-10-2022,03-11-2022,0,906,1887,0,981,739.5,70,90,0,6.5,51020-00518,TELANGANA FIBER GRID CORPORATI,SULTHANABAD,87
Package-C,KARIMNAGAR,PEDDAPALLI,ELGAID,NARAYANPALLI,GP,278716,16440897,1449,1525,03-10-2022,04-11-2022,0,812,1547,0,735,646,70,90,0,6,51016-00456,TELANGANA FIBER GRID CORPORATI,SULTHANABAD,76
Package-C,KARIMNAGAR,PEDDAPALLI,ELGAID,LALAPALLI,GP,201106,16440903,1721,1781,03-10-2022,03-11-2022,0,675,1367,0,692,510,70,90,0,5,51017-00931,TELANGANA FIBER GRID CORPORATI,SULTHANABAD,60
Package-C,KARIMNAGAR,PEDDAPALLI,ELGAID,MUPPIRITHOTA,GP,201108,16440904,1789,1797,04-10-2022,04-11-2022,150,326,1193,0,867,65,60,50,0,151,51031-01094,TELANGANA FIBER GRID CORPORATI,SULTHANABAD,8
Package-C,ADILABAD,ADILABAD,BHEEMP00R,PIPPALKOTI,GP,195690,16446767,3,3,19-10-2022,21-11-2022,0,175,350,0,175,65,60,50,0,0,60320-01249,TELANGANA FIBER GRID CORPORATI,TOWN/ADILABAD,0
Package-C,ADILABAD,ADILABAD,BHEEMP00R,GUNJALA,GP,281252,16446768,68,71,19-10-2022,12-11-2022,0,175,350,0,175,65,60,50,0,0,60308-00344,TELANGANA FIBER GRID CORPORATI,TOWN/ADILABAD,3
Package-C,ADILABAD,ADILABAD,BHEEMP00R,BHEEMPOOR,GP,195679,16446769,2409,2540,13-10-2022,10-11-2022,0,1383,3179,1718,1796,1170.9,70,105,0,37.1,60313-00614,TELANGANA FIBER GRID CORPORATI,TOWN/ADILABAD,131
Package-C,ADILABAD,ADILABAD,BHEEMP00R,BELSARI RAMPUR,GP,195678,16446770,1598,1703,17-10-2022,13-11-2022,0,1239,2495,0,1256,916.3,210,105,0,7.7,60312-00350,TELANGANA FIBER GRID CORPORATI,TOWN/ADILABAD,105
Package-C,ADILABAD,ADILABAD,BHEEMP00R,MARKAGUDA,GP,281227,16446781,1613,1739,17-10-2022,22-11-2022,0,1281,1281,730,0,1085,70,105,0,21,60345-00158,TELANGANA FIBER GRID CORPORATI,TOWN/ADILABAD,126
Package-C,KARIMNAGAR,KARIMNAGAR,GANNERUVARAM,Kasimpeta,GP,200948,16448610,1859,2039,17-10-2022,20-11-2022,0,1831,2128,1002,297,1628,70,105,0,28,20555-01013,TELANGANA FIBER GRID CORPORATI,ALUGUNUR,180
Package-C,KARIMNAGAR,JAGITYAL,VELGATOOR,GULLAKOTA,GP,202048,16450595,181,181,20-10-2022,16-11-2022,0,219,210,0,-9,65,60,50,0,44,48021-02560,TELANGANA FIBER GRID CORPORATI,RURAL/JAGITYAL,0
Package-C,KARIMNAGAR,JAGITYAL,VELGATOOR,KONDAPUR,GP,202052,16450597,75,75,15-10-2022,10-11-2022,25,200,400,0,200,65,60,50,0,25,48020-01041,TELANGANA FIBER GRID CORPORATI,RURAL/JAGITYAL,0
Package-C,KARIMNAGAR,JAGITYAL,GOLLAPALLE,RANGADAMUNIPALLY,GP,201796,16462314,1595,1598,16-10-2022,16-11-2022,0,200,200,1540,0,65,60,50,0,25,22523-00689,TELANGANA FIBER GRID CORPORATI,MALLIAL,3
Package-C,KARIMNAGAR,JAGITYAL,GOLLAPALLE,THIRUMALAPUR,GP,201799,16462315,1396,1447,19-10-2022,18-11-2022,0,610,1404,832,794,433.5,70,90,0,16.5,22516-01022,TELANGANA FIBER GRID CORPORATI,MALLIAL,51
Package-C,KARIMNAGAR,PEDDAPALLI,MUTHARAM,MUTHARAM,Mandal,5035,16521353,14058,14058,07-10-2022,09-11-2022,0,15528,15528,16360,0,14821,210,160,0,337,25214-02121,TELANGANA FIBER GRID CORPORATI,MANTHANI,1401
Package-C,KARIMNAGAR,JAGITYAL,BEERPUR,KANDENAKUNTA,GP,279839,16464331,1192,1254,20-10-2022,17-11-2022,0,701,1419,644,718,527,70,90,0,14,22234-02002,TELANGANA FIBER GRID CORPORATI,RURAL/JAGITYAL,62
Package-C,ADILABAD,ASIFABAD,JAINOOR,DUBBAGUDA,GP,281851,16494689,878,882,12-10-2022,03-11-2022,0,181,181,302,0,65,60,50,0,6,61409-00144,FIBER GRID CORPORATION TELANGA,ASIFABAD,4
Package-C,NIZAMABAD,NIRMAL,KUNTALA,KUNTALA,GP,195413,16466752,480,537,10-10-2022,14-11-2022,0,648,1027,0,379,484.5,70,90,0,3.5,61815-02128,TELANGANA FIBER GRID CORPORATI,BHAINSA,57
Package-C,ADILABAD,ASIFABAD,JAINOOR,JAINOOR,Mandal,4651,16737606,6591,6986,19-10-2022,19-11-2022,0,4291,4291,7428,0,3818,210,120,0,143,61411-02604,TELANGANA FIBER GRID CORPORATI,ASIFABAD,395
Package-C,NIZAMABAD,NIRMAL,KUNTALA,LIMBA(B),GP,195415,16466756,144,149,23-09-2022,18-11-2022,0,351,351,0,0,130,120,100,0,1,61807-00410,TELANGANA FIBER GRID CORPORATI,BHAINSA,5
Package-C,NIZAMABAD,NIRMAL,KUNTALA,LIMBA(K),GP,195414,16466771,74,75,21-09-2022,14-11-2022,0,350,350,0,0,130,120,100,0,0,61806-01118,TELANGANA FIBER GRID CORPORATI,BHAINSA,1
Package-C,ADILABAD,MANCHERIAL,KASIPET,CHINNADHARAMARAM,GP,280057,16468548,1017,1153,03-10-2022,17-11-2022,150,1475,2984,0,1509,1156,70,90,0,159,63418-02191,TELANGANA FIBER GRID CORPORATI,BELLAMPALLY,136
Package-C,NIZAMABAD,NIRMAL,BHAINSA,GUNDEGAON,GP,279670,16468858,199,203,20-09-2022,19-11-2022,0,350,300,0,-50,130,120,100,0,0,62605-00259,TELANGANA FIBER GRID CORPORATI,BHAINSA,4
Package-C,NIZAMABAD,NIRMAL,BHAINSA,MAHAGAON,GP,195022,16468871,161,213,18-09-2022,21-11-2022,0,587,579,0,-8,364,120,100,0,3,62629-01199,TELANGANA FIBER GRID CORPORATI,BHAINSA,52
Package-C,KARIMNAGAR,JAGITYAL,BEERPUR,THUNGUR,GP,201910,16469408,1299,1299,20-10-2022,17-11-2022,0,185,436,610,251,65,60,50,0,10,22218-02060,TELANGANA FIBER GRID CORPORATI,RURAL/JAGITYAL,0
Package-C,ADILABAD,ASIFABAD,KAGAZNAGAR,Andevelly,GP,195288,16470497,71,82,10-09-2022,18-11-2022,0,351,333,0,-18,130,120,100,0,1,60915-00482,TELANGANA FIBER GRID CORPORATI,S.KAGAZNAGAR,11
Package-C,ADILABAD,ASIFABAD,KAGAZNAGAR,Bareguda,GP,195289,16470498,383,383,03-09-2022,10-11-2022,0,351,351,0,0,130,120,100,0,1,60924-00359,TELANGANA FIBER GRID CORPORATI,S.KAGAZNAGAR,0
Package-C,NIZAMABAD,NIRMAL,MUDHOLE,CHINTAKUNTA,GP,195514,16471365,115,183,22-09-2022,18-11-2022,0,700,700,0,0,476,120,100,0,4,62510-00527,TELANGANA FIBER GRID CORPORATI,BHAINSA,68
Package-C,NIZAMABAD,NIRMAL,MUDHOLE,TARODA,GP,195526,16471368,5600,5600,12-09-2022,19-11-2022,0,1013,1013,9621,0,130,480,100,0,303,62504-00875,TELANGANA FIBER GRID CORPORATI,BHAINSA,0
Package-C,NIZAMABAD,NIRMAL,MUDHOLE,MACHKAL,GP,281447,16471369,2,2,14-09-2022,17-11-2022,0,350,350,0,0,130,120,100,0,0,62502-00382,TELANGANA FIBER GRID CORPORATI,BHAINSA,0
Package-C,ADILABAD,ADILABAD,INDERAVELLY,WALGONDA,GP,281288,16495984,638,678,20-09-2022,16-11-2022,0,504,504,0,0,280,120,100,0,4,61285-00123,FIBER GRID CORPORATION TELANGA,UTNOOR,40
Package-C,ADILABAD,MANCHERIAL,JAIPUR,GANGIPALLEE,GP,195226,16472318,1683,1830,14-10-2022,18-11-2022,150,1646,3783,814,2137,1298.5,70,105,0,172.5,65218-00641,FIBER GRID CORPORATION TELANGA,CHENNUR,147
Package-C,ADILABAD,MANCHERIAL,JAIPUR,PEGADAPALLE,GP,195236,16472319,1492,1523,21-10-2022,24-11-2022,150,489,2919,626,2430,217,60,50,0,162,65226-00613,FIBER GRID CORPORATION TELANGA,CHENNUR,31
Package-C,ADILABAD,MANCHERIAL,JAIPUR,YELKANTI,GP,195244,16472320,2055,2128,21-10-2022,19-11-2022,0,808,4005,1360,3197,620.5,70,90,0,27.5,65217-00331,FIBER GRID CORPORATION TELANGA,CHENNUR,73
Package-C,ADILABAD,ADILABAD,INDERAVELLY,INDERAVELLY,Mandal,4649,16543844,11973,12544,18-10-2022,17-11-2022,0,6275,13561,10454,7286,5711.2,210,160,0,193.8,61203-03280,TELANGANA FIBER GRID CORPORATI,UTNOOR,571
Package-C,ADILABAD,MANCHERIAL,KASIPET,KOMATICHENU,GP,195308,16474590,1471,1689,25-09-2022,21-11-2022,300,2608,2608,1515,0,1897.8,140,210,0,360.2,63417-00383,TELANGANA FIBER GRID CORPORATI,BELLAMPALLY,218
Package-C,ADILABAD,MANCHERIAL,KASIPET,BUGGAGUDA (P),GP,280047,16474591,928,1105,23-09-2022,20-11-2022,300,2136,2138,0,2,1504.5,140,180,0,311.5,63429-00202,TELANGANA FIBER GRID CORPORATI,BELLAMPALLY,177
Package-C,ADILABAD,MANCHERIAL,KASIPET,PALLAMGUDA,GP,195312,16474592,2408,2604,27-09-2022,18-11-2022,300,2452,2455,2850,3,1702.4,140,210,0,399.6,63406-00280,TELANGANA FIBER GRID CORPORATI,BELLAMPALLY,196
Package-C,ADILABAD,MANCHERIAL,KASIPET,KONDAPUR,GP,280045,16474595,1656,1745,25-10-2022,23-11-2022,0,933,1904,678,971,756.5,70,90,0,16.5,63420-00318,TELANGANA FIBER GRID CORPORATI,BELLAMPALLY,89
Package-C,ADILABAD,ADILABAD,BOATH,BOATH (B),GP,195047,16627938,1564,1615,22-10-2022,20-11-2022,0,889,889,18518,0,433.5,70,90,0,295.5,60601-05575,FIBER GRID CORPORATION TELANGA,RURAL/ADILABAD,51
Package-C,ADILABAD,MANCHERIAL,LUXETTIPET,LUXETTIPET,Mandal,4665,16776925,14135,15077,05-10-2022,10-11-2022,0,11057,18981,61220,7924,9677.6,210,160,0,1009.4,63104-07595,TELANGANA FIBER GRID CORPORATI,LUXETTIPET,942
Package-C,ADILABAD,MANCHERIAL,BHEEMINI,SURJAPUR,GP,280005,16490663,150,250,21-09-2022,20-11-2022,50,1226,1226,0,0,850,140,180,0,56,61310-00547,FIBER GRID CORPORATION TELANGA,BELLAMPALLY,100
Package-C,ADILABAD,MANCHERIAL,BHEEMINI,VENKATAPUR,GP,195044,16490667,678,870,21-09-2022,22-11-2022,50,2015,2015,0,0,1632,140,180,0,63,61310-00546,FIBER GRID CORPORATION TELANGA,BELLAMPALLY,192
Package-C,ADILABAD,MANCHERIAL,DANDEPALLE,NARSAPUR,GP,195113,16498170,1261,1366,16-10-2022,16-11-2022,150,1235,2533,268,1298,899.5,70,105,0,160.5,63021-00690,FIBER GRID CORPORATION TELANGA,LUXETTIPET,105
Package-C,ADILABAD,ASIFABAD,ASIFABAD,RAHAPALLY,GP,194941,16494474,201,211,22-10-2022,21-11-2022,0,181,439,0,258,70,60,50,0,1,60528-00346,FIBER GRID CORPORATION TELANGA,ASIFABAD,10
Package-C,ADILABAD,ASIFABAD,REBBANA,RAJARAM,GP,288923,16494512,1060,1088,22-10-2022,28-11-2022,0,309,2072,0,1763,196,60,50,0,3,61010-00172,FIBER GRID CORPORATION TELANGA,ASIFABAD,28
Package-C,ADILABAD,ASIFABAD,REBBANA,NARAYANPUR,GP,195611,16494513,926,960,12-10-2022,28-11-2022,0,360,544,576,184,238,60,50,0,12,61011-00541,FIBER GRID CORPORATION TELANGA,ASIFABAD,34
Package-C,ADILABAD,ASIFABAD,REBBANA,KISTAPUR,GP,195608,16494514,1058,1100,15-10-2022,28-11-2022,0,416,490,540,74,294,60,50,0,12,61013-00351,FIBER GRID CORPORATION TELANGA,ASIFABAD,42
Package-C,ADILABAD,ASIFABAD,REBBANA,JAKKULAPALLY,GP,281893,16494515,1445,1480,15-10-2022,28-11-2022,0,371,1169,798,798,245,60,50,0,16,61002-00233,FIBER GRID CORPORATION TELANGA,ASIFABAD,35
Package-C,ADILABAD,ASIFABAD,REBBANA,KOMURAVELLY,GP,281892,16494516,1134,1134,14-10-2022,14-11-2022,0,185,185,576,0,65,60,50,0,10,61009-00296,FIBER GRID CORPORATION TELANGA,ASIFABAD,0
Package-C,ADILABAD,ASIFABAD,REBBANA,DHARMARAM,GP,281898,16494520,873,937,24-10-2022,22-11-2022,0,709,709,0,0,544,70,90,0,5,61038-00062,FIBER GRID CORPORATION TELANGA,ASIFABAD,64
Package-C,ADILABAD,ASIFABAD,REBBANA,NAMBAL,GP,195610,16494521,16970,17992,18-10-2022,17-11-2022,0,11384,11384,12514,0,10672.2,280,160,0,271.8,61006-01956,FIBER GRID CORPORATION TELANGA,ASIFABAD,1022
Package-C,ADILABAD,ASIFABAD,KERAMERI,Sangvi,GP,281871,16494535,1689,1689,17-10-2022,10-11-2022,0,1103,1103,1420,0,899.5,70,105,0,28.5,61108-00335,FIBER GRID TELANGANA,ASIFABAD,105
Package-C,ADILABAD,ASIFABAD,KERAMERI,Devapur,GP,195316,16494537,965,1054,23-09-2022,16-11-2022,0,220,1115,1022,895,756.5,70,90,719.04,22.54,61132-00078,FIBER GRID CORPORATION TELANGA,ASIFABAD,89
Package-C,ADILABAD,ASIFABAD,KERAMERI,Thummaguda,GP,281866,16494538,756,756,14-10-2022,15-11-2022,0,176,713,0,537,65,60,50,0,1,61142-00055,FIBER GRID CORPORATION TELANGA,ASIFABAD,0
Package-C,ADILABAD,ASIFABAD,KERAMERI,Anarpalli,GP,281879,16494539,776,828,13-10-2022,14-11-2022,0,605,605,0,0,442,70,90,0,3,61103-00188,FIBER GRID CORPORATION TELANGA,ASIFABAD,52
Package-C,ADILABAD,ASIFABAD,KERAMERI,Karanjiwada,GP,195318,16494540,484,484,21-09-2022,13-11-2022,0,674,1348,0,674,510,70,90,0,4,61144-00087,FIBER GRID CORPORATION TELANGA,ASIFABAD,60
Package-C,ADILABAD,ASIFABAD,KERAMERI,Borilalguda,GP,288925,16494541,299,299,18-10-2022,13-11-2022,0,175,175,0,0,65,60,50,0,0,61146-00056,FIBER GRID CORPORATION TELANGA,ASIFABAD,0
Package-C,ADILABAD,ASIFABAD,KERAMERI,Ananthapur,GP,195315,16494542,151,151,18-10-2022,17-11-2022,0,175,175,0,0,65,60,50,0,0,61150-00080,FIBER GRID CORPORATION TELANGA,ASIFABAD,0
Package-C,ADILABAD,ASIFABAD,KERAMERI,Sakada,GP,195325,16494544,1032,1099,18-10-2022,11-11-2022,0,741,1446,404,705,569.5,70,90,0,11.5,61124-00163,FIBER GRID CORPORATION TELANGA,ASIFABAD,67
Package-C,ADILABAD,ASIFABAD,KERAMERI,Metapipri,GP,281870,16494545,425,498,19-10-2022,18-11-2022,0,789,1109,250,320,620.5,70,90,0,8.5,61138-00027,FIBER GRID CORPORATION TELANGA,ASIFABAD,73
Package-C,ADILABAD,ASIFABAD,KERAMERI,KHAIRI,GP,195320,16494546,1508,1587,17-10-2022,14-11-2022,0,853,1731,982,878,671.5,70,90,0,21.5,61101-00262,FIBER GRID CORPORATION TELANGA,ASIFABAD,79
Package-C,ADILABAD,ASIFABAD,KERAMERI,Agarwada,GP,281875,16494551,1299,1320,22-09-2022,15-11-2022,0,-1177,469,1082,1646,147,60,50,1453.6,19.6,61112-00100,FIBER GRID CORPORATION TELANGA,ASIFABAD,21
Package-C,ADILABAD,ASIFABAD,KERAMERI,Keslaguda,GP,288926,16494582,262,262,10-10-2022,12-11-2022,0,175,175,0,0,65,60,50,0,0,61128-00171,FIBER GRID TELANGANA,ASIFABAD,0
Package-C,ADILABAD,ASIFABAD,WANKDI,SARANDI,GP,288922,16494681,1998,2021,20-10-2022,22-11-2022,0,299,1136,1618,837,161,60,50,0,28,60402-00170,FIBER GRID CORPORATION TELANGA,ASIFABAD,23
