Package,Zone,Dist,Mandal,GPName,zonemandalgp,LGDCode,USCNo,SerialNo,BillDate,DueDate,BillAmount,ACDAmount,Amount,act
Package-B,Nalgonda,Nalgonda,Anumula Haliya,PALEM,GP,207121,113260149,4383400405,05-11-2022,19-11-2022,2343,1780,2343,563
Package-B,Nalgonda,Nalgonda,Anumula Haliya,MADARIGUDEM,GP,281178,113260140,4382000415,06-11-2022,20-11-2022,2239,1660,2239,579
Package-B,Nalgonda,Nalgonda,Anumula Haliya,PEROOR,GP,207122,113310306,4381600985,06-11-2022,20-11-2022,1312,0,1312,1312
Package-B,Nalgonda,Nalgonda,Anumula Haliya,VEERLAGADDATHANDA,GP,281183,113310350,4385400139,12-11-2022,26-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Anumula Haliya,KORVANIGUDEM,GP,207117,113310312,4382200222,05-11-2022,19-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Anumula Haliya,SRIRAMPURAM,GP,207128,113310289,4380200277,06-11-2022,20-11-2022,1129,0,1129,1129
Package-B,Nalgonda,Nalgonda,Anumula Haliya,PEDDABAVITHANDA,GP,281596,113310349,4384400084,06-11-2022,20-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Anumula Haliya,ALWALA,GP,207108,113310308,4381800976,07-11-2022,21-11-2022,1413,838,1413,575
Package-B,Nalgonda,Nalgonda,Anumula Haliya,PANGAVANIKUNTA THANDA,GP,281170,113260144,4382100501,06-11-2022,20-11-2022,1166,976,1166,190
Package-B,Nalgonda,Nalgonda,Anumula Haliya,PANGAVANIKUNTA,GP,281161,113260143,4382100500,09-11-2022,23-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Anumula Haliya,TETTEKUNTA,GP,281587,113310309,4381800977,08-11-2022,22-11-2022,251,0,251,251
Package-B,Nalgonda,Nalgonda,Anumula Haliya,KOTHAPALLY,GP,207118,113260130,4380400794,04-11-2022,18-11-2022,1625,650,1625,975
Package-B,Nalgonda,Nalgonda,Dameracherla,THALLA VEERAPPA GUDEM,GP,207409,113479662,4351501093,08-11-2022,22-11-2022,2177,770,2177,1407
Package-B,Nalgonda,Nalgonda,Dameracherla,VEERLAPALEM,GP,207411,113479661,4351201613,06-11-2022,20-11-2022,708,0,708,708
Package-B,Nalgonda,Nalgonda,Dameracherla,RAGADAPA,GP,208162,113480644,4361901599,05-11-2022,19-11-2022,378,0,378,378
Package-B,Nalgonda,Nalgonda,Dameracherla,DONKA THANDA,GP,208151,113480654,4363900171,09-11-2022,23-11-2022,708,0,708,708
Package-B,Nalgonda,Nalgonda,Dameracherla,BADAIGADDA,GP,280325,113781012,4364400113,10-11-2022,24-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Dameracherla,THOORUPU THANDA,GP,280820,113729332,4355100222,15-11-2022,29-11-2022,802,0,802,802
Package-B,Nalgonda,Nalgonda,Dameracherla,KALLEPALLY,GP,207400,113729330,4351900733,07-11-2022,21-11-2022,691,0,691,691
Package-B,Nalgonda,Nalgonda,Dameracherla,NARSAPUR,GP,207407,113583885,4350200782,05-11-2022,19-11-2022,350,0,350,350
Package-B,Nalgonda,Nalgonda,Dameracherla,DAMERCHERLA,GP,207396,113729297,4350105205,08-11-2022,22-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Dameracherla,IRKIGUDA,GP,207399,113634145,4351700456,04-11-2022,18-11-2022,993,0,993,993
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),GUNDLAPALLY,GP,207479,113146674,4490302232,05-11-2022,19-11-2022,4170,1720,4170,2450
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),NAGARADUBBA THANDA,GP,279696,113260771,4491300644,03-11-2022,17-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),TOUKALAPUR,GP,207486,113467566,4492101145,16-11-2022,30-11-2022,1362,0,1362,1362
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),BURANPUR THANDA,GP,280387,113768091,4491800116,08-11-2022,22-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),BOGGULADONNA,GP,207474,113213381,4491500668,16-11-2022,30-11-2022,802,0,802,802
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),KALYA THANDA,GP,280407,113260773,4491500669,09-11-2022,23-11-2022,2788,1232,2788,1556
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),JETHYATHANDA,GP,280404,113260728,4491500670,09-11-2022,23-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),GONAKOL,GP,279739,113260774,4491700170,09-11-2022,23-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),SINGARAJPALLY,GP,207484,113564774,4492000460,16-11-2022,30-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),BOLNEPALLY,GP,207475,113768086,4490100520,06-11-2022,20-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),KUNDEL BAI THANDA,GP,280389,113768092,4492201237,08-11-2022,22-11-2022,287,0,287,287
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),PEDDA THANDA,GP,279690,113768087,4490100521,05-11-2022,19-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),GONABOINAPALLY,GP,207478,113768090,4491100735,08-11-2022,22-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Gundlapally(Dindi),PRATHAPNAGAR,GP,279759,113359748,4491600097,09-11-2022,23-11-2022,1639,1442,1639,197
Package-B,Nalgonda,Nalgonda,Madugulapalli,DACHARAM,GP,208109,113222120,4032100659,08-11-2022,22-11-2022,1489,0,1489,1489
Package-B,Nalgonda,Nalgonda,Madugulapalli,NARAYANPUR,GP,281650,113218800,4373200376,03-11-2022,17-11-2022,862,0,862,862
Package-B,Nalgonda,Nalgonda,Madugulapalli,KANNEKAL,GP,207922,113218508,4370301049,05-11-2022,19-11-2022,181,0,181,181
Package-B,Nalgonda,Nalgonda,Madugulapalli,DHARMAPURAM,GP,207920,113416469,4371900796,05-11-2022,19-11-2022,1033,0,1033,1033
Package-B,Nalgonda,Nalgonda,Madugulapalli,GOPALAPURAM,GP,281647,113416455,4371000320,03-11-2022,17-11-2022,545,0,545,545
Package-B,Nalgonda,Nalgonda,Madugulapalli,MACHANAPALLY,GP,281648,113769134,4372500272,03-11-2022,17-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Madugulapalli,KESHAVAPURAM,GP,281651,113306970,4373800281,05-11-2022,19-11-2022,1465,0,1465,1465
Package-B,Nalgonda,Nalgonda,Madugulapalli,CHERUVUPALLY,GP,208107,113222109,4031800965,03-11-2022,17-11-2022,1194,428,1194,766
Package-B,Nalgonda,Nalgonda,Madugulapalli,KOTHAGUDEM,GP,208117,113138538,4033304109,07-11-2022,21-11-2022,2091,1422,2091,669
Package-B,Nalgonda,Nalgonda,Madugulapalli,MADGULAPALLY,GP,208118,113008350,4032001900,04-11-2022,18-11-2022,2294,1078,2294,1216
Package-B,Nalgonda,Nalgonda,Madugulapalli,KUKKADAM,GP,208220,113221089,4341101270,04-11-2022,18-11-2022,742,0,742,742
Package-B,Nalgonda,Nalgonda,Madugulapalli,INDUGULA,GP,208113,112922293,4032201385,07-11-2022,21-11-2022,1927,838,1927,1089
Package-B,Nalgonda,Nalgonda,Madugulapalli,GURRAPPA GUDEM,GP,208217,112948137,4342500445,03-11-2022,17-11-2022,1273,582,1273,691
Package-B,Nalgonda,Nalgonda,Madugulapalli,AGAMOTHKUR,GP,208211,112948119,4340200921,04-11-2022,18-11-2022,1118,632,1118,486
Package-B,Nalgonda,Nalgonda,Madugulapalli,CHIRUMARTHY,GP,208216,112948135,4341801327,07-11-2022,21-11-2022,274,98,274,176
Package-B,Nalgonda,Nalgonda,Madugulapalli,POREDDY GUDEM,GP,208223,113067011,4341801329,05-11-2022,19-11-2022,3186,1130,3186,2056
Package-B,Nalgonda,Nalgonda,Madugulapalli,BHEEMANA PALLY,GP,208214,113067014,4342300490,07-11-2022,21-11-2022,1941,1560,1941,381
Package-B,Nalgonda,Nalgonda,Madugulapalli,BOMMAKAL,GP,208215,113067010,4341700581,04-11-2022,18-11-2022,2908,444,2908,2464
Package-B,Nalgonda,Nalgonda,Madugulapalli,SEETHYA THANDA,GP,281645,113306358,4340900269,05-11-2022,19-11-2022,988,428,988,560
Package-B,Nalgonda,Nalgonda,Madugulapalli,THOPUCHARLA,GP,208228,113306370,4342201064,05-11-2022,19-11-2022,713,530,713,183
Package-B,Nalgonda,Nalgonda,Madugulapalli,ISKABAI GUDEM,GP,281646,113278079,4341200456,05-11-2022,19-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Madugulapalli,GANDRAVANI GUDEM,GP,281644,113306360,4341000387,04-11-2022,18-11-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Mattampally,KAMANCHIKUNTA THANDA,GP,280989,113676562,4303100324,10-11-2022,24-11-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Mattampally,HANUMANTULAGUDEM,GP,207656,113676532,4300400644,06-11-2022,20-11-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Mattampally,SEETHA THANDA,GP,280929,113804792,4334700071,17-11-2022,01-12-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Mattampally,YATHAVAKILLA,GP,207664,113676550,4301200953,07-11-2022,21-11-2022,836,0,836,836
Package-B,Nalgonda,Suryapet,Mattampally,AMARAVARAM,GP,207509,113804831,4290202189,10-11-2022,24-11-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Mattampally,ALIPURAM,GP,207649,113676543,4300700886,03-11-2022,17-11-2022,571,0,571,571
Package-B,Nalgonda,Suryapet,Mattampally,BAKKAMANTULAGUDA,GP,207650,113568079,4302201306,06-11-2022,20-11-2022,336,0,336,336
Package-B,Nalgonda,Suryapet,Mattampally,LALI THANDA,GP,280976,113676560,4302700210,11-11-2022,25-11-2022,913,0,913,913
Package-B,Nalgonda,Suryapet,Mattampally,THUMMALA THANDA,GP,280974,113676554,4302000290,06-11-2022,20-11-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Mattampally,MANCHYA THANDA,GP,207657,113676561,4302800407,04-11-2022,18-11-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Mattampally,CHENNAIPALEM,GP,207652,113676545,4300900631,05-11-2022,19-11-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Mattampally,KINDI THANDA,GP,280991,113804901,4300900632,05-11-2022,19-11-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Mattampally,WARDAPURAM,GP,207663,113676534,4300600644,04-11-2022,18-11-2022,216,0,216,216
Package-B,Nalgonda,Suryapet,Mattampally,BADAVA THANDA,GP,280990,113804914,4301900601,11-11-2022,25-11-2022,802,0,802,802
Package-B,Nalgonda,Suryapet,Mattampally,JAMLA THANDA,GP,280988,113676558,4302400252,08-11-2022,22-11-2022,1350,0,1350,1350
Package-B,Nalgonda,Suryapet,Mattampally,PATA DONABANDA THANDA,GP,280987,113804909,4301300940,09-11-2022,23-11-2022,1476,0,1476,1476
Package-B,Nalgonda,Suryapet,Mattampally,DONABANDA THANDA,GP,207654,113804911,4301300943,09-11-2022,23-11-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Mattampally,KALVAPALLY THANDA,GP,280975,113804910,4301300941,09-11-2022,23-11-2022,908,0,908,908
Package-B,Nalgonda,Suryapet,Mattampally,MATTAMPALLY,GP,207658,113568057,4300104394,04-11-2022,18-11-2022,306,0,306,306
Package-B,Nalgonda,Suryapet,Mattampally,RAGHUNATH PALEM,GP,207661,113676548,4301102605,06-11-2022,20-11-2022,622,0,622,622
Package-B,Nalgonda,Suryapet,Mattampally,GUNDLAPALLY,GP,207655,113676544,4300800507,09-11-2022,23-11-2022,622,0,622,622
Package-B,Nalgonda,Suryapet,Mattampally,MATTAPALLY,GP,207659,113676533,4300500489,05-11-2022,19-11-2022,364,0,364,364
Package-B,Nalgonda,Suryapet,Mattampally,RAMCHANDRA PURAM,GP,207662,113676530,4300300581,08-11-2022,22-11-2022,922,0,922,922
Package-B,Nalgonda,Suryapet,Mattampally,BEEMLA THANDA,GP,280981,113676553,4301500200,06-11-2022,20-11-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Mattampally,GURRAMBODU THANDA,GP,280982,113804913,4301400617,09-11-2022,23-11-2022,759,0,759,759
Package-B,Nalgonda,Suryapet,Mattampally,KRISHNA THANDA,GP,280978,113676552,4301400613,04-11-2022,18-11-2022,1298,0,1298,1298
Package-B,Nalgonda,Suryapet,Mattampally,SULTHANPURAMTHANDA R AND R CENTER,GP,280984,113676557,4302300251,04-11-2022,18-11-2022,371,0,371,371
Package-B,Nalgonda,Suryapet,Mattampally,PEDDAVEEDU,GP,207660,113568067,4300202573,08-11-2022,22-11-2022,1414,0,1414,1414
Package-B,Nalgonda,Suryapet,Mattampally,YARRAGATTU THANDA,GP,281568,113521033,4262800287,10-11-2022,24-11-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Mattampally,VENKATRAMPURAM,GP,281567,113521035,4263000369,12-11-2022,26-11-2022,622,0,622,622
Package-B,Nalgonda,Nalgonda,Miryalaguda,JANKU THANDA,GP,280968,113491791,4320302137,10-11-2022,24-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Miryalaguda,SAMYAGANI THANDA,GP,280964,113491845,4325900133,16-11-2022,30-11-2022,4391,0,4391,4391
Package-B,Nalgonda,Nalgonda,Miryalaguda,THUNGA PAHAD,GP,207701,113491830,4322801554,05-11-2022,19-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Miryalaguda,LAVUDI THANDA,GP,280959,113491839,4324100445,10-11-2022,24-11-2022,262,0,262,262
Package-B,Nalgonda,Nalgonda,Miryalaguda,SRINIVAS NAGAR,GP,280961,113781142,4322900829,05-11-2022,19-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Miryalaguda,ILAPURAM,GP,207692,113635592,4320200689,12-11-2022,26-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Miryalaguda,KURIYA THANDA,GP,281009,113635656,4325600087,11-11-2022,25-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Miryalaguda,BHAGYA  GOPASAMUDRAM THANDA,GP,281960,113584894,4324900172,10-11-2022,24-11-2022,399,0,399,399
Package-B,Nalgonda,Nalgonda,Miryalaguda,GUDUR,GP,207691,113491801,4320501134,04-11-2022,18-11-2022,695,512,695,183
Package-B,Nalgonda,Nalgonda,Miryalaguda,BOTYA NAIK THANDA,GP,280942,113491836,4323500226,13-11-2022,27-11-2022,716,0,716,716
Package-B,Nalgonda,Nalgonda,Miryalaguda,CHINTHA PALLY,GP,207688,113491829,4322601030,08-11-2022,22-11-2022,195,0,195,195
Package-B,Nalgonda,Nalgonda,Miryalaguda,ZAPATHIVEERAPPA GUDEM,GP,207705,113491799,4320400781,04-11-2022,18-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Miryalaguda,DHEERAVATH THANDA,GP,280966,113737738,4326500083,06-11-2022,20-11-2022,1632,0,1632,1632
Package-B,Nalgonda,Nalgonda,Miryalaguda,RUDRARAM,GP,207698,113737675,4321500683,05-11-2022,19-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Miryalaguda,LAXMIPURAM,GP,280951,113737683,4322400532,06-11-2022,20-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Miryalaguda,KOTHAGUDEM,GP,207694,113737663,4320700849,09-11-2022,23-11-2022,1822,0,1822,1822
Package-B,Nalgonda,Nalgonda,Miryalaguda,YADGARPALLY,GP,207704,113429190,4321102292,07-11-2022,21-11-2022,888,0,888,888
Package-B,Nalgonda,Nalgonda,Miryalaguda,VOOTLAPALLY,GP,207703,113491810,4321201749,11-11-2022,25-11-2022,1571,0,1571,1571
Package-B,Nalgonda,Nalgonda,Miryalaguda,TAKKELLAPAHAD THANDA,GP,207700,113491842,4324300078,07-11-2022,21-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Miryalaguda,KALVAPALLI,GP,207693,113429188,4321000775,11-11-2022,25-11-2022,644,462,644,182
Package-B,Nalgonda,Nalgonda,Miryalaguda,KALVAPALLI THANDA,GP,280946,113429189,4321000776,17-11-2022,01-12-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Miryalaguda,SUBBAREDDIGUDEM,GP,280932,113429217,4323000561,06-11-2022,20-11-2022,876,98,876,778
Package-B,Nalgonda,Nalgonda,Miryalaguda,ALAGADAPA,GP,207684,113429224,4320901560,05-11-2022,19-11-2022,725,0,725,725
Package-B,Nalgonda,Nalgonda,Miryalaguda,AVANTHIPURAM,GP,280935,113491835,4323300626,09-11-2022,23-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Miryalaguda,BADALAPURAM,GP,207686,113491820,4322300379,04-11-2022,18-11-2022,622,0,622,622
Package-B,Nalgonda,Nalgonda,Nakrekal,CHANDAMPALLY,GP,262980,113477555,4130300904,08-11-2022,22-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Nakrekal,GOLLAGUDEM,GP,280723,113477557,4130300905,09-11-2022,23-11-2022,985,786,985,199
Package-B,Nalgonda,Nalgonda,Nakrekal,NELLIBANDA,GP,262982,113477596,4131700298,07-11-2022,21-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Nakrekal,KADAPARTHY,GP,262986,113477563,4130701369,06-11-2022,20-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Nakrekal,NADIGUDEM,GP,280720,113533492,4131900130,06-11-2022,20-11-2022,322,0,322,322
Package-B,Nalgonda,Nalgonda,Nakrekal,VALLABHAPURAM,GP,207816,113533491,4131400549,07-11-2022,21-11-2022,1053,0,1053,1053
Package-B,Nalgonda,Nalgonda,Nakrekal,PALEM,GP,207815,113533454,4130400717,03-11-2022,17-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Nakrekal,NOMULA,GP,262983,113533471,4130801999,04-11-2022,18-11-2022,2818,718,2818,2100
Package-B,Nalgonda,Nalgonda,Nakrekal,CHANDUPATLA,GP,262985,113007730,4130901942,04-11-2022,18-11-2022,1260,0,1260,1260
Package-B,Nalgonda,Nalgonda,Nakrekal,MANDALAPURAM,GP,207811,113259058,4131500442,03-11-2022,17-11-2022,294,0,294,294
Package-B,Nalgonda,Nalgonda,Nakrekal,AREGUDEM,GP,280811,113008353,4032400245,10-11-2022,24-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Nidamanoor,GUNTUKAGUDEM,GP,280628,113416482,4373100210,07-11-2022,21-11-2022,610,428,610,182
Package-B,Nalgonda,Nalgonda,Nidamanoor,MUPPARAM,GP,207926,113416452,4370701210,04-11-2022,18-11-2022,1739,126,1739,1613
Package-B,Nalgonda,Nalgonda,Nidamanoor,SOMARIGUDA,GP,280625,113416463,4371300342,04-11-2022,18-11-2022,2169,1060,2169,1109
Package-B,Nalgonda,Nalgonda,Nidamanoor,VUTKUR,GP,207940,113416453,4370801098,07-11-2022,21-11-2022,743,478,743,265
Package-B,Nalgonda,Nalgonda,Nidamanoor,NANDIKONDAVARIGUDEM,GP,207927,113416485,4373500285,03-11-2022,17-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Nidamanoor,GUTTIPALLY,GP,207921,113416467,4371500959,03-11-2022,17-11-2022,979,444,979,535
Package-B,Nalgonda,Nalgonda,Nidamanoor,ANNARAM,GP,208144,113385247,4362200514,04-11-2022,18-11-2022,888,0,888,888
Package-B,Nalgonda,Nalgonda,Nidamanoor,VEMPAD,GP,207937,113416451,4370500764,04-11-2022,18-11-2022,1708,616,1708,1092
Package-B,Nalgonda,Nalgonda,Nidamanoor,MUKUNDAPURAM,GP,207925,113416462,4371200920,03-11-2022,17-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Nidamanoor,TUMMADAM,GP,207935,113463905,4371401747,03-11-2022,17-11-2022,1424,512,1424,912
Package-B,Nalgonda,Nalgonda,Nidamanoor,PARVATHIPURAM,GP,280595,113463903,4371100383,09-11-2022,23-11-2022,1625,718,1625,907
Package-B,Nalgonda,Nalgonda,Nidamanoor,RAJANNAGUDEM,GP,207931,113259592,4372200620,13-11-2022,27-11-2022,1529,0,1529,1529
Package-B,Nalgonda,Nalgonda,Nidamanoor,VENIGANDLA,GP,207939,113259610,5372300590,06-11-2022,20-11-2022,1030,444,1030,586
Package-B,Nalgonda,Nalgonda,Nidamanoor,BANKAPURAM,GP,207919,113259591,4371800542,04-11-2022,18-11-2022,656,0,656,656
Package-B,Nalgonda,Nalgonda,Nidamanoor,NIDAMANUR,GP,207930,113259566,4370102943,03-11-2022,17-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Nidamanoor,NARAMMAGUDEM,GP,207928,113306908,4370200811,11-11-2022,25-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Nidamanoor,REGULAGADDA,GP,207932,113416491,4374100614,09-11-2022,23-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Nidamanoor,VALLABHAPURAM,GP,207936,113416454,4370900457,12-11-2022,26-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Nidamanoor,KOTTALA,GP,281031,113310347,4383900873,07-11-2022,21-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Peddavura,PEDDAVOORA,GP,207982,113183833,4390102012,12-11-2022,26-11-2022,1752,0,1752,1752
Package-B,Nalgonda,Nalgonda,Peddavura,GARNEKUNTA,GP,280429,113218836,4390900543,14-11-2022,28-11-2022,10773,0,10773,10773
Package-B,Nalgonda,Nalgonda,Peddavura,MOSANGI,GP,207499,113229707,4442000683,04-11-2022,18-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Peddavura,KOTHALUR,GP,207979,113218837,4391100514,05-11-2022,19-11-2022,2172,1232,2172,940
Package-B,Nalgonda,Nalgonda,Peddavura,SIRSANAGANDLA,GP,207986,113416401,4392000581,05-11-2022,19-11-2022,2306,1482,2306,824
Package-B,Nalgonda,Nalgonda,Peddavura,PEDDAGUDEM,GP,280423,113416398,4391400602,11-11-2022,25-11-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Peddavura,BATTUGUDEM,GP,280488,113573373,4390300339,11-11-2022,25-11-2022,188,0,188,188
Package-B,Nalgonda,Nalgonda,Peddavura,BASIRDDYPALLY,GP,280431,113573370,4390200331,11-11-2022,25-11-2022,9198,0,9198,9198
Package-B,Nalgonda,Nalgonda,Tripuraram,BEJJIKAL,GP,208147,113038977,4361201142,06-11-2022,20-11-2022,1706,598,1706,1108
Package-B,Nalgonda,Nalgonda,Tripuraram,MARRIGUDA,GP,208158,113038981,4362300480,04-11-2022,18-11-2022,1212,856,1212,356
Package-B,Nalgonda,Nalgonda,Tripuraram,CHENNAIPALEM,GP,208150,113221016,4362100346,11-11-2022,25-11-2022,766,582,766,184
Package-B,Nalgonda,Nalgonda,Tripuraram,MATOOR,GP,208159,113221020,4362401046,05-11-2022,19-11-2022,1308,0,1308,1308
Package-B,Nalgonda,Nalgonda,Tripuraram,ANJANPALLY,GP,208143,113141355,4362000988,05-11-2022,19-11-2022,1845,564,1845,1281
Package-B,Nalgonda,Nalgonda,Tripuraram,NEELAI GUDEM,GP,245679,113141351,4361301065,03-11-2022,17-11-2022,1625,752,1625,873
Package-B,Nalgonda,Nalgonda,Tripuraram,SATYANARAYANAPURAM,GP,208163,113039009,4361400574,10-11-2022,24-11-2022,1695,736,1695,959
Package-B,Nalgonda,Nalgonda,Tripuraram,TRIPURARAM,GP,208164,113038973,4360102947,06-11-2022,20-11-2022,3523,1442,3523,2081
Package-B,Nalgonda,Nalgonda,Tripuraram,VASRAM THANDA,GP,280548,113221018,4362401045,07-11-2022,21-11-2022,848,616,848,232
Package-B,Nalgonda,Nalgonda,Tripuraram,SATYAMPAHD THANDA,GP,280631,113221032,4363200095,05-11-2022,19-11-2022,1385,650,1385,735
Package-B,Nalgonda,Nalgonda,Tripuraram,ALWAL PAHAD,GP,280627,113221033,4363300205,05-11-2022,19-11-2022,456,0,456,456
Package-B,Nalgonda,Nalgonda,Tripuraram,RAJENDRA NAGAR,GP,280623,113385252,4363500138,05-11-2022,19-11-2022,682,0,682,682
Package-B,Nalgonda,Nalgonda,Tripuraram,ANNARAM,GP,207685,113535613,4321700855,05-11-2022,19-11-2022,1350,0,1350,1350
Package-B,Nalgonda,Nalgonda,Tripuraram,BORRAIPALEM,GP,208148,113385246,4361800559,03-11-2022,17-11-2022,2060,598,2060,1462
Package-B,Nalgonda,Nalgonda,Tripuraram,APPALAMMAGUDEM,GP,208145,113385249,4362603023,15-11-2022,29-11-2022,2742,444,2742,2298
Package-B,Nalgonda,Nalgonda,Tripuraram,LOKYA THANDA,GP,280560,113385248,4362600431,08-11-2022,22-11-2022,1342,684,1342,658
Package-B,Nalgonda,Nalgonda,Tripuraram,RUPLA THANDA,GP,280554,113385255,4364100119,15-11-2022,29-11-2022,1905,0,1905,1905
Package-B,Nalgonda,Nalgonda,Tripuraram,KAMPASAGAR,GP,208155,113039008,4360900542,03-11-2022,17-11-2022,1791,598,1791,1193
Package-B,Nalgonda,Nalgonda,Tripuraram,DUGGEPALLY,GP,208152,113039004,4360400763,05-11-2022,19-11-2022,2380,0,2380,2380
Package-B,Nalgonda,Nalgonda,Tripuraram,BRUNDAVANPUR,GP,208149,113039006,4360700079,04-11-2022,18-11-2022,3939,2916,3939,1023
Package-B,Nalgonda,Nalgonda,Tripuraram,KONTALAPALLY,GP,208157,113141342,4360301024,04-11-2022,18-11-2022,1263,872,1263,391
Package-B,Nalgonda,Nalgonda,Tripuraram,GAREKUNTAPALEM,GP,281649,113306963,4372600496,03-11-2022,17-11-2022,879,0,879,879
Package-B,Nalgonda,Nalgonda,Tripuraram,KAMAREDDY GUDEM,GP,280510,113141343,4360500597,03-11-2022,17-11-2022,2407,890,2407,1517
Package-B,Nalgonda,Nalgonda,Tripuraram,KAMPALAPALLY,GP,208154,113141341,4360200384,04-11-2022,18-11-2022,1217,126,1217,1091
Package-B,Nalgonda,Nalgonda,Tripuraram,POOSALAPAHAD,GP,208161,113141353,4361600556,04-11-2022,18-11-2022,2087,410,2087,1677
Package-B,Nalgonda,Nalgonda,Tripuraram,ABANGAPUR,GP,208142,113277952,4361100628,03-11-2022,17-11-2022,1805,684,1805,1121
Package-B,Nalgonda,Nalgonda,Tripuraram,GAJALAPUR,GP,208153,113141344,4360600630,04-11-2022,18-11-2022,13359,12858,13359,501
Package-B,Nalgonda,Nalgonda,Tripuraram,PEDDA DEVLAPLALY,GP,208160,113141345,4360801817,05-11-2022,19-11-2022,2567,598,2567,1969
Package-B,Nalgonda,Nalgonda,Tripuraram,BABASAIPET,GP,208146,113141348,4361000742,10-11-2022,24-11-2022,1600,702,1600,898
